openDate,10代,10歳未満,20代,30代,40代,50代,60代,70代,80代,90歳以上,非公表
2020-08-05,1,0,11,2,1,1,1,0,0,0,3
2020-08-06,1,0,11,2,1,1,1,0,0,0,3
2020-08-07,2,0,13,2,3,2,1,0,0,0,3
2020-08-08,2,0,13,2,3,2,1,0,0,0,3
2020-08-09,2,0,14,2,3,2,1,0,0,0,3
2020-08-10,2,0,14,2,3,3,1,0,0,0,3
2020-08-11,2,0,14,2,3,3,1,0,0,0,3
2020-08-12,2,0,14,2,3,3,1,0,0,0,3
2020-08-13,4,1,14,3,6,4,1,0,0,0,3
2020-08-14,4,1,14,3,7,4,1,0,0,0,3
2020-08-15,4,1,14,3,7,4,2,0,0,0,3
2020-08-16,4,1,14,3,7,4,2,0,0,0,3
2020-08-17,4,1,14,3,7,4,2,0,0,0,3
2020-08-18,4,1,14,3,7,4,2,0,0,0,3
2020-08-19,4,1,14,4,7,4,2,0,0,0,3
2020-08-20,4,1,14,4,7,4,2,0,0,0,3
2020-08-21,4,1,15,4,7,4,2,0,0,0,3
2020-08-22,4,1,15,5,7,4,2,0,0,0,3
2020-08-23,4,1,15,5,7,4,2,0,0,0,3
2020-08-24,4,1,15,5,7,4,2,0,0,0,3
2020-08-25,4,1,15,5,7,4,2,0,0,0,3
2020-08-26,4,1,15,5,7,4,2,0,0,0,3
2020-08-27,4,1,15,7,7,4,2,0,0,0,3
2020-08-28,4,1,15,7,7,4,2,0,0,0,3
2020-08-29,4,1,15,7,7,4,2,0,0,0,3
2020-08-30,4,1,15,10,7,4,2,0,0,0,3
2020-08-31,4,1,15,10,7,4,2,0,0,0,3
2020-09-01,4,1,15,10,7,4,2,0,0,0,3
2020-09-02,4,1,15,10,7,4,3,0,0,0,3
2020-09-03,4,1,15,10,7,4,3,0,0,0,3
2020-09-04,4,1,18,11,7,4,3,0,0,0,3
2020-09-05,4,1,19,11,7,4,3,0,0,0,3
2020-09-06,4,1,19,11,7,4,3,0,0,0,3
2020-09-07,4,1,19,11,7,4,3,0,0,0,3
2020-09-08,4,1,19,11,7,4,3,0,0,0,3
2020-09-09,4,1,20,11,7,4,3,0,0,0,3
2020-09-10,4,1,20,11,7,4,3,0,0,0,3
2020-09-11,4,1,21,11,7,4,3,0,0,0,3
2020-09-12,4,1,21,11,7,4,3,0,0,0,3
2020-09-13,4,1,21,11,7,4,3,0,0,0,3
2020-09-14,4,1,21,11,7,4,3,0,0,0,3
2020-09-15,4,1,21,11,7,4,3,0,0,0,3
2020-09-16,4,1,21,11,7,4,3,0,0,0,3
2020-09-17,4,1,21,11,7,4,3,0,0,0,3
2020-09-18,4,1,21,11,7,4,3,0,0,0,3
2020-09-19,4,1,21,11,7,4,3,0,0,0,3
2020-09-20,4,1,21,11,7,4,3,0,0,0,3
2020-09-21,4,1,21,11,7,4,3,0,0,0,3
2020-09-22,4,1,21,11,7,4,3,0,0,0,3
2020-09-23,4,1,21,11,7,4,3,0,0,0,3
2020-09-24,4,1,21,11,7,4,3,0,0,0,3
2020-09-25,4,1,21,11,7,4,3,0,0,0,3
2020-09-26,4,1,21,11,7,5,4,0,0,1,3
2020-09-27,4,1,21,12,7,5,4,1,0,1,3
2020-09-28,4,1,21,12,7,5,4,1,0,1,3
2020-09-29,4,1,21,12,7,5,4,1,0,1,3
2020-09-30,4,1,21,12,7,5,4,1,0,1,3
2020-10-01,4,1,21,12,7,5,4,1,0,1,3
2020-10-02,4,1,21,12,7,5,4,1,0,1,3
2020-10-03,4,1,21,12,7,5,4,1,0,1,3
2020-10-04,4,1,21,12,7,5,4,1,0,1,3
2020-10-05,4,1,21,12,7,5,4,1,0,1,3
2020-10-06,4,1,21,12,7,5,4,1,0,1,3
2020-10-07,4,1,21,12,7,5,4,1,0,1,3
2020-10-08,4,1,21,12,7,5,4,1,0,1,3
2020-10-09,4,1,21,12,7,5,4,1,0,1,3
2020-10-10,4,1,21,12,7,5,4,1,0,1,3
2020-10-11,4,1,21,12,7,5,4,1,0,1,3
2020-10-12,4,1,21,12,7,5,4,1,0,1,3
2020-10-13,4,1,21,12,7,5,4,1,0,1,3
2020-10-14,4,1,21,12,7,5,4,1,0,1,3
2020-10-15,4,1,21,12,7,5,4,1,0,1,3
2020-10-16,4,1,21,12,7,5,5,2,2,1,3
2020-10-17,4,1,21,12,7,5,5,3,5,2,3
2020-10-18,4,1,22,14,9,6,6,4,5,5,3
2020-10-19,4,1,22,14,10,6,7,5,7,8,3
2020-10-20,4,1,22,15,10,8,8,6,7,8,3
2020-10-21,4,1,23,15,10,9,8,6,9,8,3
2020-10-22,4,1,23,15,10,9,8,8,10,8,3
2020-10-23,4,1,23,16,10,10,8,8,12,10,3
2020-10-24,4,1,23,17,13,10,9,8,12,10,3
2020-10-25,4,1,23,17,13,10,9,9,12,10,3
2020-10-26,4,1,23,17,15,12,9,9,12,11,3
2020-10-27,4,1,23,18,17,12,9,9,12,11,3
2020-10-28,4,1,23,19,18,14,10,9,12,11,3
2020-10-29,4,1,23,19,19,15,11,10,12,11,3
2020-10-30,4,1,23,19,19,15,11,10,12,11,3
2020-10-31,4,1,23,19,19,15,12,10,12,11,3
2020-11-01,4,1,23,19,19,15,12,11,12,11,3
2020-11-02,4,1,23,19,19,15,12,11,12,11,3
2020-11-03,4,1,23,19,19,15,12,11,12,11,3
2020-11-04,4,1,23,19,19,15,12,11,12,11,3
2020-11-05,4,1,23,19,20,17,12,11,12,11,3
2020-11-06,4,1,23,19,20,17,12,11,12,11,3
2020-11-07,4,1,23,19,20,17,12,11,12,11,3
2020-11-08,4,1,23,19,20,19,14,11,12,11,3
2020-11-09,4,1,23,19,20,19,14,11,12,11,3
2020-11-10,4,1,23,19,20,20,14,11,13,11,3
2020-11-11,4,1,23,19,20,21,14,11,13,11,3
2020-11-12,4,1,23,19,20,21,14,11,13,11,3
2020-11-13,4,1,23,19,20,21,14,11,13,11,3
2020-11-14,4,1,23,19,20,21,14,11,14,11,3
2020-11-15,4,1,24,20,20,21,14,11,14,11,3
2020-11-16,4,1,24,20,20,21,14,11,14,11,3
2020-11-17,4,1,24,20,20,21,14,11,14,11,3
2020-11-18,4,1,24,20,20,21,14,11,14,11,3
2020-11-19,4,1,24,20,20,21,14,11,14,11,3
2020-11-20,4,1,24,20,20,21,14,11,14,11,3
2020-11-21,4,1,24,20,20,21,14,11,14,11,3
2020-11-22,4,1,24,20,20,21,14,11,14,11,3
2020-11-23,4,1,24,20,20,21,14,11,14,11,3
2020-11-24,4,1,24,20,20,21,14,11,14,11,3
2020-11-25,4,1,24,20,20,21,14,11,14,11,3
2020-11-26,4,1,24,20,20,21,14,11,14,11,3
2020-11-27,4,1,24,20,20,21,14,11,14,11,3
2020-11-28,4,1,24,21,20,21,14,11,14,11,3
2020-11-29,4,1,24,21,20,21,14,11,14,11,3
2020-11-30,4,1,24,21,21,21,14,11,14,11,3
2020-12-01,5,1,24,21,21,21,15,11,14,11,3
2020-12-02,5,1,24,21,21,21,15,11,14,11,3
2020-12-03,5,1,24,21,21,21,15,11,14,11,3
2020-12-04,5,1,24,21,21,21,16,11,14,11,3
2020-12-05,5,1,24,21,21,21,16,11,14,11,3
2020-12-06,5,1,24,21,21,21,16,11,14,11,3
2020-12-07,5,1,24,21,21,21,16,11,14,11,3
2020-12-08,5,1,24,21,21,21,16,11,14,11,3
2020-12-09,5,1,24,21,21,21,17,12,14,11,3
2020-12-10,5,1,24,21,21,21,17,12,14,11,3
2020-12-11,5,1,24,21,21,22,17,12,14,11,3
2020-12-12,5,1,24,21,21,22,17,12,14,11,3
2020-12-13,5,1,24,21,21,22,17,12,14,11,3
2020-12-14,5,1,24,21,21,22,17,12,14,11,3
2020-12-15,5,1,24,21,21,22,17,12,14,11,3
2020-12-16,5,1,24,21,21,22,17,12,14,11,3
2020-12-17,5,1,24,21,21,22,17,12,14,11,3
2020-12-18,5,1,24,21,21,22,17,12,14,11,3
2020-12-19,5,1,24,22,21,22,17,12,14,11,3
2020-12-20,5,1,24,22,21,22,17,12,14,11,3
2020-12-21,5,1,24,22,21,22,17,12,14,11,3
2020-12-22,5,1,24,22,21,22,17,12,14,11,3
2020-12-23,5,1,24,22,22,22,17,12,14,11,3
2020-12-24,5,1,24,22,24,22,17,12,14,11,3
2020-12-25,5,1,24,22,25,22,17,12,14,11,3
2020-12-26,5,1,24,22,27,22,17,12,14,11,3
2020-12-27,5,1,24,22,27,22,17,12,14,11,3
2020-12-28,5,1,24,22,28,22,18,12,14,11,3
2020-12-29,5,1,24,22,32,22,18,12,14,11,3
2020-12-30,5,1,25,22,35,25,18,12,14,11,3
2020-12-31,6,1,26,22,35,29,18,13,14,11,3
2021-01-01,6,1,26,23,36,29,18,13,15,11,4
2021-01-02,6,1,26,23,36,29,18,13,15,11,4
2021-01-03,6,1,26,23,36,29,18,13,15,11,4
2021-01-04,6,1,27,24,37,29,19,14,15,11,4
2021-01-05,7,1,28,24,37,31,21,15,15,11,4
2021-01-06,7,1,29,24,37,32,21,15,16,11,5
2021-01-07,7,1,29,26,37,33,22,15,16,11,6
2021-01-08,7,1,30,26,39,33,22,17,16,11,6
2021-01-09,7,1,30,26,40,33,23,17,16,11,6
2021-01-10,7,1,30,26,40,34,24,18,16,11,6
2021-01-11,7,1,30,27,40,34,24,19,16,11,6
2021-01-12,7,1,30,27,40,36,25,20,16,11,6
2021-01-13,7,1,30,27,40,38,26,22,16,11,6
2021-01-14,7,1,30,27,40,39,27,22,16,11,6
2021-01-15,8,1,31,28,41,39,27,22,16,11,6
2021-01-16,9,1,31,28,42,41,27,22,16,11,6
2021-01-17,9,1,31,28,42,41,28,22,16,11,6
2021-01-18,9,1,31,28,42,41,28,22,16,11,6
2021-01-19,10,1,32,29,42,41,28,22,16,11,6
2021-01-20,11,1,33,29,42,41,29,23,16,11,6
2021-01-21,13,1,34,30,42,41,29,23,16,11,6
2021-01-22,13,1,34,30,42,41,29,23,16,11,6
2021-01-23,14,1,35,30,43,41,29,23,16,12,6
2021-01-24,15,1,35,31,43,41,29,23,17,12,6
2021-01-25,15,2,35,31,43,41,29,23,17,12,6
2021-01-26,15,2,35,31,43,41,29,24,17,12,6
2021-01-27,15,2,35,31,43,41,30,24,19,12,6
2021-01-28,15,2,35,31,43,42,30,24,19,12,6
2021-01-29,15,2,36,31,43,42,32,24,20,12,6
2021-01-30,15,2,36,31,43,42,32,24,20,12,6
2021-01-31,15,2,36,31,43,42,32,24,20,12,6
2021-02-01,15,2,36,31,43,42,32,24,20,12,6
2021-02-02,15,2,36,31,43,42,32,24,20,12,6
2021-02-03,15,2,36,31,43,42,32,24,20,12,6
2021-02-04,15,2,36,31,43,42,32,24,20,12,6
2021-02-05,15,2,36,31,43,42,32,24,20,12,6
2021-02-06,15,2,36,31,43,42,32,24,20,12,6
2021-02-07,15,2,36,31,43,42,32,24,20,12,6
2021-02-08,15,2,36,31,43,42,32,24,20,12,6
2021-02-09,15,2,36,31,43,42,32,24,20,12,6
2021-02-10,15,2,36,31,43,42,32,24,20,12,6
2021-02-11,15,2,36,31,43,42,32,24,20,12,6
2021-02-12,15,2,36,31,43,42,32,24,20,12,6
2021-02-13,15,2,36,31,43,42,32,24,20,12,6
2021-02-14,15,2,36,31,43,42,32,24,20,12,6
2021-02-15,15,2,36,31,43,42,32,24,20,12,6
2021-02-16,15,2,36,31,43,42,32,24,20,12,6
2021-02-17,15,2,36,31,43,42,32,24,20,12,6
2021-02-18,15,2,36,31,43,42,32,24,20,12,6
2021-02-19,15,2,36,31,43,42,32,24,20,12,6
2021-02-20,15,2,36,31,43,42,32,24,20,12,6
2021-02-21,15,2,36,31,43,42,32,24,20,12,6
2021-02-22,15,2,36,31,43,42,32,24,20,12,6
2021-02-23,15,2,36,31,43,42,32,24,20,12,7
2021-02-24,15,2,36,31,43,42,32,24,20,12,7
2021-02-25,15,2,36,31,43,42,32,24,20,12,7
2021-02-26,15,2,36,31,43,42,32,24,20,12,7
2021-02-27,15,2,36,31,43,42,32,24,20,12,7
2021-02-28,15,2,36,31,43,42,32,24,20,12,7
2021-03-01,15,2,36,31,43,42,32,24,20,12,7
2021-03-02,15,2,36,31,43,42,32,24,20,12,7
2021-03-03,15,2,36,31,43,42,32,24,20,12,7
2021-03-04,15,2,36,31,43,42,32,24,20,12,7
2021-03-05,15,2,36,31,43,42,32,24,20,12,7
2021-03-06,15,2,36,31,43,42,32,24,20,12,7
2021-03-07,15,2,36,31,43,42,32,24,20,12,7
2021-03-08,15,2,36,31,43,42,32,24,20,12,7
2021-03-09,15,2,36,31,43,42,32,24,20,12,7
2021-03-10,15,2,36,31,43,42,32,24,20,12,7
2021-03-11,15,2,36,31,43,42,32,24,21,12,7
2021-03-12,15,2,36,31,44,42,32,24,21,12,7
2021-03-13,15,2,36,31,44,42,32,24,21,12,7
2021-03-14,15,2,36,31,44,42,32,24,21,12,7
2021-03-15,15,2,37,31,44,42,32,24,21,12,7
2021-03-16,15,2,37,31,44,42,32,24,21,12,7
2021-03-17,15,2,41,31,44,42,32,24,21,12,7
2021-03-18,15,2,43,31,44,42,32,24,21,12,7
2021-03-19,15,2,44,31,44,42,32,24,21,12,7
2021-03-20,15,2,44,32,44,42,32,24,21,12,7
2021-03-21,15,2,45,32,44,42,32,24,21,12,7
2021-03-22,15,2,45,32,44,42,32,24,21,12,7
2021-03-23,15,2,45,32,44,42,32,24,21,12,7
2021-03-24,15,2,45,32,44,42,32,24,21,12,7
2021-03-25,15,2,45,32,44,42,32,24,21,12,7
2021-03-26,15,2,45,32,44,42,32,24,21,12,7
2021-03-27,15,2,45,32,44,42,32,24,21,12,7
2021-03-28,15,2,46,32,45,42,32,24,21,12,7
2021-03-29,15,2,46,32,45,42,32,24,21,12,7
2021-03-30,15,2,46,32,45,42,32,24,21,12,7
2021-03-31,15,2,46,32,45,42,32,25,21,12,8
2021-04-01,15,2,46,32,45,42,32,25,21,12,8
2021-04-02,15,2,46,32,45,42,32,25,21,12,8
2021-04-03,15,2,46,32,45,42,32,25,21,12,8
2021-04-04,15,2,46,32,45,43,32,25,21,12,8
2021-04-05,15,2,46,32,45,43,32,25,21,12,8
2021-04-06,15,2,46,32,46,43,32,25,21,12,8
2021-04-07,15,2,46,32,46,43,33,25,21,12,8
2021-04-08,15,2,46,32,46,43,33,25,21,12,8
2021-04-09,15,2,46,32,46,43,33,25,21,12,8
2021-04-10,15,2,46,33,46,48,33,25,21,12,8
2021-04-11,15,2,46,34,46,50,33,25,21,12,8
2021-04-12,16,2,46,34,46,50,33,25,21,12,8
2021-04-13,17,2,46,34,46,50,33,25,21,12,8
2021-04-14,17,2,46,34,46,50,33,25,21,12,8
2021-04-15,17,2,47,34,46,50,34,25,21,12,8
2021-04-16,17,2,47,36,46,55,34,25,21,12,8
2021-04-17,17,2,47,36,46,55,34,25,21,12,8
2021-04-18,17,2,47,36,46,55,34,25,21,12,8
2021-04-19,17,2,47,36,46,55,34,25,21,12,8
2021-04-20,17,2,47,36,47,56,34,25,21,12,8
2021-04-21,18,2,47,36,47,56,34,25,21,12,8
2021-04-22,18,2,47,36,47,56,34,25,21,12,8
2021-04-23,255,292,406,413,335,236,154,99,74,44,8
2021-04-24,255,292,406,413,335,236,154,99,74,44,8
2021-04-25,257,293,406,413,335,236,155,99,74,44,8
2021-04-26,257,293,406,413,335,236,155,99,74,44,8
2021-04-27,257,293,406,413,335,236,155,99,74,44,8
2021-04-28,257,293,406,413,335,236,155,99,74,44,8
2021-04-29,257,293,406,413,335,236,155,99,74,44,8
2021-04-30,257,293,406,413,335,236,155,99,74,44,8
2021-05-01,257,293,406,413,336,236,155,99,74,44,8
2021-05-02,257,293,406,413,336,236,155,99,74,44,8
2021-05-03,257,293,406,413,336,236,155,99,74,44,8
2021-05-04,257,293,406,414,336,236,155,99,74,44,8
2021-05-05,257,293,407,414,336,236,155,99,74,44,8
2021-05-06,258,293,408,416,336,236,155,99,74,44,8
2021-05-07,258,293,411,418,336,237,155,99,74,44,8
2021-05-08,258,293,412,419,337,237,155,99,74,44,8
2021-05-09,259,293,413,422,338,237,155,99,74,44,8
2021-05-10,259,293,415,424,338,237,155,99,74,44,8
2021-05-11,260,293,418,425,339,239,155,99,74,44,8
2021-05-12,262,293,418,426,340,241,156,99,74,44,8
2021-05-13,263,295,420,427,341,244,156,101,74,44,8
2021-05-14,264,295,427,431,343,246,157,101,74,44,8
2021-05-15,264,296,429,433,344,249,159,101,74,44,8
2021-05-16,264,296,430,435,348,249,159,102,74,44,8
2021-05-17,264,296,433,436,349,249,163,102,74,44,8
2021-05-18,265,296,436,437,350,249,164,102,74,44,8
2021-05-19,267,298,438,439,353,250,165,102,74,44,8
2021-05-20,267,298,441,446,357,252,166,102,75,44,8
2021-05-21,267,298,444,455,359,253,169,102,75,44,8
2021-05-22,267,300,445,456,362,253,169,103,75,44,8
2021-05-23,268,300,445,458,363,253,171,103,75,44,8
2021-05-24,270,302,447,460,363,254,173,104,76,44,8
2021-05-25,272,303,449,465,367,256,175,104,76,44,8
2021-05-26,272,304,451,465,370,256,178,105,76,44,8
2021-05-27,273,304,456,470,374,257,178,107,76,44,8
2021-05-28,275,306,458,471,376,259,179,108,77,44,8
2021-05-29,276,306,460,473,381,260,185,110,77,44,8
2021-05-30,276,306,461,475,384,263,186,110,77,44,8
2021-05-31,281,308,462,478,387,267,188,113,78,45,8
2021-06-01,281,310,463,481,389,270,189,114,79,45,8
2021-06-02,282,313,464,483,391,271,190,114,81,45,8
2021-06-03,284,313,466,487,392,271,191,115,82,45,8
2021-06-04,285,313,466,493,393,273,193,119,82,46,8
2021-06-05,288,315,466,496,396,273,194,120,82,46,8
2021-06-06,288,315,466,496,396,273,195,122,82,46,8
